text,label
"Selon le site officiel, ce spectacle accueille en moyenne plusieurs milliers de visiteurs par jour. Voir les conditions générales.",neutre
"Honnêtement, ce logiciel a considérablement simplifié ma gestion administrative. Bravo à toute l'équipe.",positif
Le service client n'a jamais répondu à mes trois emails de réclamation. Je ne recommande pas du tout.,négatif
"Pour information, le wifi est inclus dans le tarif de la chambre à cette auberge.",neutre
"Selon le site officiel, ce loueur de véhicules propose une révision tous les vingt mille kilomètres.",neutre
Cette croisière propose un excellent rapport qualité-prix pour ce type de voyage. Rien à redire.,positif
"Pour être franc, cette épicerie a doublé ses prix sans aucune amélioration de la qualité. Plus jamais.",négatif
"Pour être franc, le service après-vente m'a mis en attente pendant plus de quarante minutes. Quelle déception.",négatif
"À noter que ce logiciel est disponible sur ordinateur, tablette et smartphone. Plus d'informations sur le site officiel.",neutre
"Honnêtement, ce cours collectif a annulé plusieurs cours sans prévenir les inscrits.",négatif
"Sincèrement, cet organisme administratif propose désormais des démarches en ligne très pratiques. Je recommande vivement.",positif
Cette épicerie a des prix très compétitifs pour des produits locaux. Je recommande vivement.,positif
"Cette croisière inclut les vols, l'hébergement et certains repas.",neutre
Cette plateforme en ligne fonctionne parfaitement sans aucun bug depuis l'installation. Je recommande vivement.,positif
"Pour être franc, ce spa a facturé bien plus cher que le tarif annoncé initialement.",négatif
"Honnêtement, cette marque de produits bio contient des additifs qui ne sont pas clairement indiqués sur l'emballage. Je ne recommande pas du tout.",négatif
"Sans surprise, cette crème visage a irrité ma peau dès les premières utilisations. À éviter absolument.",négatif
Ce laboratoire d'analyses accepte la carte vitale et le tiers payant.,neutre
L'inscription à cet organisme de formation se fait en ligne via le site officiel. Plus d'informations sur le site officiel.,neutre
"Sans hésiter, l'agent reçu à ce service des impôts a été de bon conseil et très patient. Une très belle surprise.",positif
"Pour être franc, le personnel à bord de ce trajet en bus a été particulièrement désagréable avec les passagers. Plus jamais.",négatif
"Honnêtement, ce spa utilise des produits de qualité et prend le temps nécessaire. Je recommande vivement.",positif
Ce processus de recrutement a traîné en longueur sans aucune communication claire.,négatif
"Malheureusement, l'hygiène dans les cuisines visibles de ce restaurant laisse à désirer. Je ne recommande pas du tout.",négatif
"Sans surprise, ce syndic de copropriété nous a caché des vices importants découverts après l'emménagement. À éviter absolument.",négatif
"Sans hésiter, ce club de fitness propose des cours variés adaptés à tous les niveaux. Je recommande vivement.",positif
À noter que ce restaurant se situe à dix minutes à pied de la gare centrale. Plus d'informations sur le site officiel.,neutre
"Selon le site officiel, ma commande est expédiée depuis l'entrepôt régional le plus proche. Plus d'informations sur le site officiel.",neutre
"Sans hésiter, ce festival a proposé une programmation riche et originale. Je recommande vivement.",positif
"Pour information, ce club de fitness propose un abonnement mensuel sans engagement. Plus d'informations sur le site officiel.",neutre
"Malheureusement, l'hygiène dans les cuisines visibles de cette pizzeria laisse à désirer.",négatif
"Malheureusement, nous ne reviendrons plus jamais à cette pizzeria après cette expérience. Plus jamais.",négatif
"Pour information, ce bailleur propose une surface habitable de soixante-dix mètres carrés. Voir les conditions générales.",neutre
"Selon le site officiel, les délais de traitement à cette préfecture varient selon la période de l'année.",neutre
Je dois dire que cette crème visage a une texture agréable et une odeur discrète. Une très belle surprise.,positif
"Sans hésiter, le chef de ce restaurant maîtrise parfaitement les cuissons et les saveurs. Bravo à toute l'équipe.",positif
"Sincèrement, ce supermarché a des prix très compétitifs pour des produits locaux.",positif
Je regrette de dire que cet appartement facture des frais d'agence disproportionnés par rapport au service rendu. À éviter absolument.,négatif
"Sans surprise, cette compagnie aérienne a été particulièrement impolie avec les passagers.",négatif
"Sincèrement, ce cours en ligne est extrêmement bien structuré et facile à suivre. Une très belle surprise.",positif
"Selon le site officiel, cette crème visage s'applique matin et soir sur peau propre. Voir les conditions générales.",neutre
"Selon le site officiel, la garantie de cette révision couvre deux ans ou cent mille kilomètres.",neutre
"Franchement, cette boutique en ligne propose un service client réactif en cas de souci de livraison.",positif
"Malheureusement, cette entreprise impose une charge de travail largement excessive sans reconnaissance. À éviter absolument.",négatif
"Sans hésiter, ce smartphone offre des performances impressionnantes pour ce prix. Rien à redire.",positif
"Pour être franc, ce fournisseur d'accès coupe plusieurs fois par jour sans raison apparente.",négatif
"Honnêtement, ce salon de coiffure a facturé bien plus cher que le tarif annoncé initialement. À éviter absolument.",négatif
Ce forfait téléphonique met des semaines à intervenir en cas de panne signalée. Plus jamais.,négatif
Ce coach sportif m'a permis de progresser rapidement grâce à des conseils personnalisés. Bravo à toute l'équipe.,positif
"Franchement, cette livraison a été livrée directement en main propre par un livreur très sympathique.",positif
"Pour information, ce dentiste se situe au deuxième étage du bâtiment médical. Voir les conditions générales.",neutre
À noter que ce conseiller financier demande un délai de carence de trois mois pour certaines garanties. Voir les conditions générales.,neutre
"Selon le site officiel, l'équipe commerciale propose désormais un chat en ligne en plus du téléphone. Voir les conditions générales.",neutre
Je regrette de dire que ce coach sportif n'a jamais adapté les séances à ma condition physique.,négatif
"Pour être franc, ce conseiller financier a mis six mois à traiter mon dossier de remboursement. À éviter absolument.",négatif
Le colis sera livré entre le douze et le quinze du mois. Voir les conditions générales.,neutre
À noter que ce chauffeur de taxi dessert plusieurs grandes villes chaque semaine.,neutre
"Franchement, ce concessionnaire propose des tarifs transparents et sans surprise. Je recommande vivement.",positif
Ce processus de recrutement n'a jamais donné suite après trois entretiens successifs.,négatif
"Malheureusement, l'hygiène de ce supermarché laisse clairement à désirer.",négatif
"Sans hésiter, ce salon de coiffure utilise des produits de qualité et prend le temps nécessaire. Rien à redire.",positif
"Malheureusement, le débit de ce fournisseur d'accès est très en dessous de ce qui était annoncé.",négatif
Cette maison facture des frais d'agence disproportionnés par rapport au service rendu. Je ne recommande pas du tout.,négatif
À noter que mon assurance auto propose plusieurs formules selon le niveau de couverture souhaité.,neutre
Je dois dire que ce chauffeur de taxi propose un service fiable et un excellent accueil. Bravo à toute l'équipe.,positif
À noter que cette salle de sport propose un abonnement mensuel sans engagement. Voir les conditions générales.,neutre
"Pour information, ce concert se tient chaque année à la même période. Voir les conditions générales.",neutre
"Pour information, ce service des impôts est ouvert du lundi au vendredi sur rendez-vous. Voir les conditions générales.",neutre
Ce chauffeur de taxi propose un service fiable et un excellent accueil. Je recommande vivement.,positif
"Sincèrement, ce transporteur respecte systématiquement les délais annoncés lors de la commande. Une très belle surprise.",positif
L'équipe commerciale a mis à jour sa politique de retour le mois dernier. Plus d'informations sur le site officiel.,neutre
Ce concessionnaire propose une révision tous les vingt mille kilomètres. Plus d'informations sur le site officiel.,neutre
